LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,datetime,occupancy,radius_miles,geohash,delimited
-122.4240022,37.7726917,47,Octavia Street,,,,,94102,,2025-06-29 00:00:53.184274,4.0,2.6632034158038964,9q8yyhm9cupd,"37.7726917,-122.4240022"
-122.4242303,37.7722281,27,Octavia Street,,,,,94102,,2025-06-29 00:00:53.514611,3.0,2.458562860802224,9q8yyhjrhttt,"37.7722281,-122.4242303"
-122.4238774,37.7721392,7,Octavia Street,,,,,94102,,2025-06-29 00:00:53.844948,3.0,2.0933129148433847,9q8yyhjwsvhd,"37.7721392,-122.4238774"
-122.4240507,37.7724944,41,Octavia Street,,,,,94102,,2025-06-29 00:00:54.175285,1.0,2.5010926309239485,9q8yyhm88z73,"37.7724944,-122.4240507"
-122.3958111,37.794331,5,The Embarcadero,,,,,94111,,2025-06-29 00:00:54.505622,6.0,1.8110867702717088,9q8znb4pfvuq,"37.794331,-122.3958111"
-122.3960615,37.7961555,143,The Embarcadero,,,,,94111,,2025-06-29 00:00:54.835959,6.0,1.0432924881297172,9q8znb9ft419,"37.7961555,-122.3960615"
-122.3938537,37.7941917,26,The Embarcadero,,,,,94105,,2025-06-29 00:00:55.166296,1.0,2.1357446772059148,9q8znb5x07zz,"37.7941917,-122.3938537"
-122.3938537,37.7941917,36,The Embarcadero,,,,,94105,,2025-06-29 00:00:55.496634,5.0,1.3378553875394588,9q8znb5x07zz,"37.7941917,-122.3938537"
-122.3938537,37.7941917,34,The Embarcadero,,,,,94105,,2025-06-29 00:00:55.826971,5.0,2.8137390875708146,9q8znb5x07zz,"37.7941917,-122.3938537"
-122.3938537,37.7941917,30,The Embarcadero,,,,,94105,,2025-06-29 00:00:56.157308,3.0,1.3021597471947437,9q8znb5x07zz,"37.7941917,-122.3938537"
-122.475146,37.804753,1389,Storey Avenue,,,,,94129,,2025-06-29 00:00:56.487645,2.0,2.6267460859155802,9q8zj40kdk8p,"37.804753,-122.475146"
-122.4753019,37.8049004,1390,Storey Avenue,,,,,94129,,2025-06-29 00:00:56.817982,4.0,1.7362308459160336,9q8zj40jw85z,"37.8049004,-122.4753019"
-122.4742417,37.8046516,1388,Storey Avenue,,,,,94129,,2025-06-29 00:00:57.148319,1.0,1.6290703649429028,9q8zj40up3f6,"37.8046516,-122.4742417"
-122.376214,37.82493,905,Avenue B,F,,,,94130,,2025-06-29 00:00:57.478656,5.0,2.9956669754550607,9q8zpmb65w10,"37.82493,-122.376214"
-122.376214,37.82493,905,Avenue B,E,,,,94130,,2025-06-29 00:00:57.808993,6.0,1.837481665301611,9q8zpmb65w10,"37.82493,-122.376214"
-122.376214,37.82493,905,Avenue B,D,,,,94130,,2025-06-29 00:00:58.139330,2.0,1.2412824802143667,9q8zpmb65w10,"37.82493,-122.376214"
-122.376214,37.82493,905,Avenue B,C,,,,94130,,2025-06-29 00:00:58.469667,6.0,1.3937220664475902,9q8zpmb65w10,"37.82493,-122.376214"
-122.376214,37.82493,905,Avenue B,B,,,,94130,,2025-06-29 00:00:58.800005,4.0,1.7545149222113186,9q8zpmb65w10,"37.82493,-122.376214"
-122.376214,37.82493,905,Avenue B,A,,,,94130,,2025-06-29 00:00:59.130342,1.0,2.67984372597993,9q8zpmb65w10,"37.82493,-122.376214"
-122.376214,37.82493,905,Avenue B,BLDG 1302,,,,94130,,2025-06-29 00:00:59.460679,4.0,1.3313679941565095,9q8zpmb65w10,"37.82493,-122.376214"
-122.3760048,37.8245274,901,Avenue B,F,,,,94130,,2025-06-29 00:00:59.791016,6.0,2.831022091891028,9q8zpm8xb6vn,"37.8245274,-122.3760048"
-122.3760048,37.8245274,901,Avenue B,E,,,,94130,,2025-06-29 00:01:00.121353,2.0,2.2415229533654166,9q8zpm8xb6vn,"37.8245274,-122.3760048"
-122.3760048,37.8245274,901,Avenue B,D,,,,94130,,2025-06-29 00:01:00.451690,6.0,2.1025577720523994,9q8zpm8xb6vn,"37.8245274,-122.3760048"
-122.3760048,37.8245274,901,Avenue B,C,,,,94130,,2025-06-29 00:01:00.782027,1.0,2.4572394524165335,9q8zpm8xb6vn,"37.8245274,-122.3760048"
-122.3760048,37.8245274,901,Avenue B,B,,,,94130,,2025-06-29 00:01:01.112364,5.0,1.2777669169172652,9q8zpm8xb6vn,"37.8245274,-122.3760048"
-122.3760048,37.8245274,901,Avenue B,A,,,,94130,,2025-06-29 00:01:01.442701,1.0,1.783779757410505,9q8zpm8xb6vn,"37.8245274,-122.3760048"
-122.3760048,37.8245274,901,Avenue B,BLDG 1304,,,,94130,,2025-06-29 00:01:01.773039,3.0,2.9995404915043853,9q8zpm8xb6vn,"37.8245274,-122.3760048"
-122.3759163,37.8274638,1107,Bigelow Court,,,,,94130,,2025-06-29 00:01:02.103376,5.0,2.677528175738648,9q8zpq28fqr4,"37.8274638,-122.3759163"
-122.3760075,37.8271587,1105,Bigelow Court,,,,,94130,,2025-06-29 00:01:02.433713,6.0,1.5654672829049647,9q8zpq0x0m7n,"37.8271587,-122.3760075"
-122.3758143,37.8268833,1103,Bigelow Court,,,,,94130,,2025-06-29 00:01:02.764050,2.0,2.026852094225477,9q8zpq0tsf5h,"37.8268833,-122.3758143"
-122.3754657,37.8273198,1101,Bigelow Court,,,,,94130,,2025-06-29 00:01:03.094387,5.0,1.155188777363145,9q8zpq2bhgrp,"37.8273198,-122.3754657"
-122.3985469,37.7147003,2011,Bay Shore Boulevard,,,,,94134,,2025-06-29 00:01:03.424724,5.0,2.6461045893213027,9q8ywcb051sq,"37.7147003,-122.3985469"
-122.4338935,37.804396,3735,Buchanan Street,,,,,94123,,2025-06-29 00:01:03.755061,1.0,2.1207996094786568,9q8zjfn6ed0n,"37.804396,-122.4338935"
-122.4338935,37.804396,3725,Buchanan Street,,,,,94123,,2025-06-29 00:01:04.085398,4.0,2.3495067937316945,9q8zjfn6ed0n,"37.804396,-122.4338935"
-122.4338457,37.8041587,3701,Buchanan Street,,,,,94123,,2025-06-29 00:01:04.415735,6.0,2.6593889675699973,9q8zjfn3htgy,"37.8041587,-122.4338457"
-122.4338662,37.8042604,3717,Buchanan Street,,,,,94123,,2025-06-29 00:01:04.746072,1.0,2.6761882644857096,9q8zjfn3u0um,"37.8042604,-122.4338662"
-122.4339084,37.804563,3741,Buchanan Street,3,,,,94123,,2025-06-29 00:01:05.076410,4.0,1.7784220153291752,9q8zjfn7e1m4,"37.804563,-122.4339084"
-122.4339084,37.804563,3741,Buchanan Street,2,,,,94123,,2025-06-29 00:01:05.406747,4.0,1.4722369510747986,9q8zjfn7e1m4,"37.804563,-122.4339084"
-122.4339084,37.804563,3741,Buchanan Street,,,,,94123,,2025-06-29 00:01:05.737084,3.0,1.5877688521229216,9q8zjfn7e1m4,"37.804563,-122.4339084"
-122.3676041,37.8289299,950,Avenue North,BLDG 330,,,,94130,,2025-06-29 00:01:06.067421,4.0,1.9360741963209303,9q8zpqw9kpth,"37.8289299,-122.3676041"
-122.4280895,37.8033832,3240,Gough Street,,,,,94123,,2025-06-29 00:01:06.397758,4.0,1.3396361281974314,9q8zn1fsdtru,"37.8033832,-122.4280895"
-122.4280746,37.80331,3236,Gough Street,,,,,94123,,2025-06-29 00:01:06.728095,6.0,1.1557868666854783,9q8zn1fs5pep,"37.80331,-122.4280746"
-122.4279744,37.8032452,3232,Gough Street,,,,,94123,,2025-06-29 00:01:07.058432,4.0,2.719743569385427,9q8zn1fev7tt,"37.8032452,-122.4279744"
-122.428636,37.8033228,3241,Gough Street,4,,,,94123,,2025-06-29 00:01:07.388769,2.0,1.4030581968450997,9q8zn1fhq40k,"37.8033228,-122.428636"
-122.428636,37.8033228,3241,Gough Street,3,,,,94123,,2025-06-29 00:01:07.719106,1.0,2.5589208802546928,9q8zn1fhq40k,"37.8033228,-122.428636"
-122.428636,37.8033228,3241,Gough Street,2,,,,94123,,2025-06-29 00:01:08.049444,2.0,2.13763986701486,9q8zn1fhq40k,"37.8033228,-122.428636"
-122.428636,37.8033228,3241,Gough Street,1,,,,94123,,2025-06-29 00:01:08.379781,1.0,1.7831067456692278,9q8zn1fhq40k,"37.8033228,-122.428636"
-122.428636,37.8033228,3241,Gough Street,,,,,94123,,2025-06-29 00:01:08.710118,4.0,1.1634790259053118,9q8zn1fhq40k,"37.8033228,-122.428636"
-122.4286077,37.8033994,3249,Gough Street,,,,,94123,,2025-06-29 00:01:09.040455,2.0,2.478995310195139,9q8zn1fhy8mt,"37.8033994,-122.4286077"
-122.4286581,37.8032157,3235,Gough Street,,,,,94123,,2025-06-29 00:01:09.370792,4.0,1.320864022171311,9q8zn1f5tqpv,"37.8032157,-122.4286581"
-122.4286077,37.8033994,3251,Gough Street,,,,,94123,,2025-06-29 00:01:09.701129,3.0,1.5494810693047087,9q8zn1fhy8mt,"37.8033994,-122.4286077"
-122.4286318,37.8035183,3299,Gough Street,,,,,94123,,2025-06-29 00:01:10.031466,5.0,2.653403314513472,9q8zn1fjqned,"37.8035183,-122.4286318"
-122.4281214,37.8035405,3260,Gough Street,,,,,94123,,2025-06-29 00:01:10.361803,1.0,2.0238096087318223,9q8zn1ftd48n,"37.8035405,-122.4281214"
-122.4285142,37.8029385,3201,Gough Street,,,,,94123,,2025-06-29 00:01:10.692140,4.0,1.9345367484789255,9q8zn1f60f7p,"37.8029385,-122.4285142"
-122.4285947,37.8031195,3225,Gough Street,,,,,94123,,2025-06-29 00:01:11.022477,1.0,2.473968630532405,9q8zn1f5nupp,"37.8031195,-122.4285947"
-122.4285382,37.8030571,3221,Gough Street,,,,,94123,,2025-06-29 00:01:11.352815,5.0,2.1253840182686536,9q8zn1f6b297,"37.8030571,-122.4285382"
-122.428076,37.8030467,3210,Gough Street,,,,,94123,,2025-06-29 00:01:11.683152,3.0,1.7246547616057837,9q8zn1fden9v,"37.8030467,-122.428076"
-122.4285382,37.8030571,3219,Gough Street,,,,,94123,,2025-06-29 00:01:12.013489,6.0,1.0109672394811478,9q8zn1f6b297,"37.8030571,-122.4285382"
-122.4285947,37.8031195,3223,Gough Street,,,,,94123,,2025-06-29 00:01:12.343826,6.0,1.022263060754984,9q8zn1f5nupp,"37.8031195,-122.4285947"
-122.4278783,37.8036702,1267,Bay Street,,,,,94123,,2025-06-29 00:01:12.674163,5.0,1.913365354897068,9q8zn1fwrdvk,"37.8036702,-122.4278783"
-122.427883,37.8036681,1265,Bay Street,,,,,94123,,2025-06-29 00:01:13.004500,3.0,1.999985348820252,9q8zn1fwrd9b,"37.8036681,-122.427883"
-122.4278883,37.8036691,1263,Bay Street,,,,,94123,,2025-06-29 00:01:13.334837,3.0,1.5680020876335772,9q8zn1fwr6ty,"37.8036691,-122.4278883"
-122.4279398,37.8034986,1275,Bay Street,,,,,94123,,2025-06-29 00:01:13.665174,3.0,2.008267900994534,9q8zn1ftq4zt,"37.8034986,-122.4279398"
-122.4277419,37.8035238,1259,Bay Street,,,,,94123,,2025-06-29 00:01:13.995511,6.0,2.3183446898568403,9q8zn1fv6ze5,"37.8035238,-122.4277419"
-122.4277419,37.8035238,1261,Bay Street,,,,,94123,,2025-06-29 00:01:14.325848,4.0,1.6531704433581866,9q8zn1fv6ze5,"37.8035238,-122.4277419"
-122.4272755,37.8035832,1225,Bay Street,,,,,94123,,2025-06-29 00:01:14.656186,4.0,1.3918926265855798,9q8zn1gjvdwv,"37.8035832,-122.4272755"
-122.4274357,37.8035628,1235,Bay Street,,,,,94123,,2025-06-29 00:01:14.986523,6.0,1.7931596442871924,9q8zn1gj9yz7,"37.8035628,-122.4274357"
-122.4275639,37.8035465,1247,Bay Street,,,,,94123,,2025-06-29 00:01:15.316860,6.0,2.253461307074684,9q8zn1fvwgzf,"37.8035465,-122.4275639"
-122.4276493,37.8035356,1255,Bay Street,,,,,94123,,2025-06-29 00:01:15.647197,2.0,1.641923562913428,9q8zn1fvt1b1,"37.8035356,-122.4276493"
-122.4270353,37.8037493,1215,Bay Street,,,,,94123,,2025-06-29 00:01:15.977534,5.0,2.6568493582571335,9q8zn1gqg39u,"37.8037493,-122.4270353"
-122.4290591,37.8033565,1343,Bay Street,,,,,94123,,2025-06-29 00:01:16.307871,4.0,2.5768234105099213,9q8zn1cus0kv,"37.8033565,-122.4290591"
-122.4290591,37.8033565,1341,Bay Street,,,,,94123,,2025-06-29 00:01:16.638208,6.0,1.7903257968142932,9q8zn1cus0kv,"37.8033565,-122.4290591"
-122.4288165,37.8034566,1327,Bay Street,,,,,94123,,2025-06-29 00:01:16.968545,1.0,1.5291435496646208,9q8zn1fj1g1f,"37.8034566,-122.4288165"
-122.4294863,37.8033021,1375,Bay Street,,,,,94123,,2025-06-29 00:01:17.298882,6.0,1.9481552715609167,9q8zn1cs4nq2,"37.8033021,-122.4294863"
-122.4294863,37.8033021,1373,Bay Street,,,,,94123,,2025-06-29 00:01:17.629220,6.0,1.8017514263044867,9q8zn1cs4nq2,"37.8033021,-122.4294863"
-122.4288165,37.8034566,1327.0A,Bay Street,,,,,94123,,2025-06-29 00:01:17.959557,1.0,1.3152593101069647,9q8zn1fj1g1f,"37.8034566,-122.4288165"
-122.4294009,37.803313,1367,Bay Street,,,,,94123,,2025-06-29 00:01:18.289894,5.0,2.1325729995867615,9q8zn1csk0q1,"37.803313,-122.4294009"
-122.4288165,37.8034566,1325,Bay Street,,,,,94123,,2025-06-29 00:01:18.620231,5.0,2.5417346130878338,9q8zn1fj1g1f,"37.8034566,-122.4288165"
-122.428895,37.8034118,1329,Bay Street,,,,,94123,,2025-06-29 00:01:18.950568,2.0,1.693851661108064,9q8zn1cuzfxr,"37.8034118,-122.428895"
-122.4289737,37.8033673,1335,Bay Street,,,,,94123,,2025-06-29 00:01:19.280905,2.0,2.7934641442509394,9q8zn1cuw4kt,"37.8033673,-122.4289737"
-122.4291873,37.8033401,1355,Bay Street,,,,,94123,,2025-06-29 00:01:19.611242,1.0,1.5417439040581402,9q8zn1cu3jm7,"37.8033401,-122.4291873"
-122.4293154,37.8033238,1359,Bay Street,,,,,94123,,2025-06-29 00:01:19.941579,6.0,1.1626374718363826,9q8zn1csq4mf,"37.8033238,-122.4293154"
-122.4294009,37.803313,1365,Bay Street,,,,,94123,,2025-06-29 00:01:20.271916,4.0,1.1224089761017757,9q8zn1csk0q1,"37.803313,-122.4294009"
-122.4294863,37.8033021,1371,Bay Street,,,,,94123,,2025-06-29 00:01:20.602253,3.0,2.3004512575469143,9q8zn1cs4nq2,"37.8033021,-122.4294863"
-122.4286318,37.8035183,1307,Bay Street,5,,,,94123,,2025-06-29 00:01:20.932591,5.0,1.5045300981100245,9q8zn1fjqned,"37.8035183,-122.4286318"
-122.4286318,37.8035183,1307,Bay Street,4,,,,94123,,2025-06-29 00:01:21.262928,5.0,1.1603082665501365,9q8zn1fjqned,"37.8035183,-122.4286318"
-122.4286318,37.8035183,1307,Bay Street,3,,,,94123,,2025-06-29 00:01:21.593265,1.0,2.6832977813802787,9q8zn1fjqned,"37.8035183,-122.4286318"
-122.4286318,37.8035183,1307,Bay Street,2,,,,94123,,2025-06-29 00:01:21.923602,5.0,1.650704865458587,9q8zn1fjqned,"37.8035183,-122.4286318"
-122.4286318,37.8035183,1307,Bay Street,1,,,,94123,,2025-06-29 00:01:22.253939,3.0,2.5504309292390364,9q8zn1fjqned,"37.8035183,-122.4286318"
-122.4286318,37.8035183,1307,Bay Street,,,,,94123,,2025-06-29 00:01:22.584276,4.0,2.971996595269573,9q8zn1fjqned,"37.8035183,-122.4286318"
-122.4071531,37.8039556,32,Lane Ferrera Terrace,,,,,94133,,2025-06-29 00:01:22.914613,1.0,2.8180843985896438,9q8znd1b4855,"37.8039556,-122.4071531"
-122.4071531,37.8039556,30,Lane Ferrera Terrace,,,,,94133,,2025-06-29 00:01:23.244950,2.0,2.879901058287789,9q8znd1b4855,"37.8039556,-122.4071531"
-122.4070349,37.8039679,20,Lane Ferrera Terrace,,,,,94133,,2025-06-29 00:01:23.575287,3.0,1.114228032249053,9q8znd1bj67k,"37.8039679,-122.4070349"
-122.4225845,37.7450152,1640,Guerrero Street,,,,,94110,,2025-06-29 00:01:23.905625,5.0,1.0255614898339973,9q8ywpq8ehb9,"37.7450152,-122.4225845"
-122.4225209,37.7454347,1600,Guerrero Street,,,,,94110,,2025-06-29 00:01:24.235962,3.0,1.8606063008615825,9q8ywpqehe00,"37.7454347,-122.4225209"
-122.4225145,37.7453639,1606,Guerrero Street,,,,,94110,,2025-06-29 00:01:24.566299,6.0,2.788031437190011,9q8ywpqdstuf,"37.7453639,-122.4225145"
-122.4225749,37.7450845,1630,Guerrero Street,,,,,94110,,2025-06-29 00:01:24.896636,3.0,2.8544549537362967,9q8ywpq951xz,"37.7450845,-122.4225749"
-122.4225657,37.7451538,1626,Guerrero Street,,,,,94110,,2025-06-29 00:01:25.226973,4.0,1.490205533482651,9q8ywpq97qwu,"37.7451538,-122.4225657"
-122.4225657,37.7451538,1624,Guerrero Street,,,,,94110,,2025-06-29 00:01:25.557310,1.0,2.090711138062174,9q8ywpq97qwu,"37.7451538,-122.4225657"
-122.4225605,37.7452228,1618,Guerrero Street,,,,,94110,,2025-06-29 00:01:25.887647,3.0,2.601405068657901,9q8ywpq9ged8,"37.7452228,-122.4225605"
-122.422561,37.7452914,1612,Guerrero Street,,,,,94110,,2025-06-29 00:01:26.217984,1.0,2.0322095447576287,9q8ywpqd7863,"37.7452914,-122.422561"
-122.3899677,37.769589,525,Nelson Rising Lane,,,,,94158,,2025-06-29 00:01:26.548321,3.0,2.1391913588590454,9q8yygwrg19w,"37.769589,-122.3899677"
-122.3952066,37.7711267,385,Channel,,,,,94158,,2025-06-29 00:01:26.878658,3.0,2.7841897630328605,9q8yyu48bbr5,"37.7711267,-122.3952066"
-122.3719278,37.8252139,750,Avenue East,BLDG 257,,,,94130,,2025-06-29 00:01:27.208996,2.0,1.6460069085011044,9q8zpmg7z6vj,"37.8252139,-122.3719278"
-122.3725072,37.825985,850,Avenue East,BLDG 502,,,,94130,,2025-06-29 00:01:27.539333,3.0,1.805358869059843,9q8zpq503ftj,"37.825985,-122.3725072"
-122.3738424,37.8252314,849,Avenue D,BLDG 157,,,,94130,,2025-06-29 00:01:27.869670,3.0,2.843432418679826,9q8zpmf5fy1q,"37.8252314,-122.3738424"
-122.3901508,37.7747333,100,Channel,,,,,94158,,2025-06-29 00:01:28.200007,6.0,2.246423492784201,9q8yyuwjyb9j,"37.7747333,-122.3901508"
-122.3913464,37.7746826,110,Channel,,,,,94158,,2025-06-29 00:01:28.530344,4.0,1.5109889937991274,9q8yyutm6zjw,"37.7746826,-122.3913464"
-122.4337942,37.7901049,25,Goldberg Lane,,,,,94115,,2025-06-29 00:01:28.860681,6.0,1.622679699255987,9q8yvzqrmf4h,"37.7901049,-122.4337942"
-122.4338035,37.7901017,27,Goldberg Lane,,,,,94115,,2025-06-29 00:01:29.191018,3.0,2.9742566422479,9q8yvzqrm9e1,"37.7901017,-122.4338035"
-122.388603,37.755928,1201,Tennessee Street,,,,,94107,,2025-06-29 00:01:29.521355,1.0,2.54490771568334,9q8yycr24z55,"37.755928,-122.388603"
-122.3895312,37.7557993,1250,Tennessee Street,,,,,94107,,2025-06-29 00:01:29.851692,5.0,1.1543800918616733,9q8yycnxmpp5,"37.7557993,-122.3895312"
-122.3889626,37.756876,1189,Tennessee Street,404,,,,94107,,2025-06-29 00:01:30.182030,4.0,2.0737862166073366,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3889626,37.756876,1189,Tennessee Street,403,,,,94107,,2025-06-29 00:01:30.512367,5.0,1.7557087670746003,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3889626,37.756876,1189,Tennessee Street,402,,,,94107,,2025-06-29 00:01:30.842704,5.0,2.559431887550647,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3889626,37.756876,1189,Tennessee Street,401,,,,94107,,2025-06-29 00:01:31.173041,4.0,2.8901655012336684,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3889626,37.756876,1189,Tennessee Street,204,,,,94107,,2025-06-29 00:01:31.503378,3.0,1.599888019608956,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3889626,37.756876,1189,Tennessee Street,203,,,,94107,,2025-06-29 00:01:31.833715,1.0,2.7942230508713335,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3889626,37.756876,1189,Tennessee Street,202,,,,94107,,2025-06-29 00:01:32.164052,6.0,1.553303012223661,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3889626,37.756876,1189,Tennessee Street,201,,,,94107,,2025-06-29 00:01:32.494389,4.0,2.0348392447510064,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3889626,37.756876,1189,Tennessee Street,103,,,,94107,,2025-06-29 00:01:32.824726,4.0,2.305086573334666,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3889626,37.756876,1189,Tennessee Street,102,,,,94107,,2025-06-29 00:01:33.155063,3.0,1.5421894003398602,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3889626,37.756876,1189,Tennessee Street,101,,,,94107,,2025-06-29 00:01:33.485401,6.0,1.9503899941958898,9q8yycrjdrz4,"37.756876,-122.3889626"
-122.3888915,37.7574041,1121,Tennessee Street,5,,,,94107,,2025-06-29 00:01:33.815738,4.0,1.287543754602203,9q8yycx0u4k0,"37.7574041,-122.3888915"
-122.3888915,37.7574041,1121,Tennessee Street,3,,,,94107,,2025-06-29 00:01:34.146075,2.0,2.205014188495249,9q8yycx0u4k0,"37.7574041,-122.3888915"
-122.3888915,37.7574041,1121,Tennessee Street,2,,,,94107,,2025-06-29 00:01:34.476412,4.0,1.254752387620858,9q8yycx0u4k0,"37.7574041,-122.3888915"
-122.3888915,37.7574041,1121,Tennessee Street,1,,,,94107,,2025-06-29 00:01:34.806749,1.0,2.6225667802803727,9q8yycx0u4k0,"37.7574041,-122.3888915"
-122.3888915,37.7574041,1121,Tennessee Street,6,,,,94107,,2025-06-29 00:01:35.137086,1.0,1.6728742458823829,9q8yycx0u4k0,"37.7574041,-122.3888915"
-122.3888915,37.7574041,1121,Tennessee Street,,,,,94107,,2025-06-29 00:01:35.467423,4.0,2.849506771294262,9q8yycx0u4k0,"37.7574041,-122.3888915"
-122.3888756,37.7572329,1135,Tennessee Street,,,,,94107,,2025-06-29 00:01:35.797760,6.0,2.423469954511713,9q8yycrpu6rg,"37.7572329,-122.3888756"
-122.3889752,37.7571094,1155,Tennessee Street,,,,,94107,,2025-06-29 00:01:36.128097,6.0,1.170261739384773,9q8yycrp45md,"37.7571094,-122.3889752"
-122.3889739,37.7571094,1163,Tennessee Street,,,,,94107,,2025-06-29 00:01:36.458434,5.0,2.751385258567101,9q8yycrp45qd,"37.7571094,-122.3889739"
-122.3889547,37.757106,1161,Tennessee Street,,,,,94107,,2025-06-29 00:01:36.788772,4.0,2.8408684516087743,9q8yycrp4dsy,"37.757106,-122.3889547"
-122.3888756,37.7572329,1133,Tennessee Street,,,,,94107,,2025-06-29 00:01:37.119109,2.0,2.8776316010080225,9q8yycrpu6rg,"37.7572329,-122.3888756"
-122.3888698,37.7571708,1139,Tennessee Street,,,,,94107,,2025-06-29 00:01:37.449446,2.0,2.9955885333453587,9q8yycrpkwu0,"37.7571708,-122.3888698"
-122.3886976,37.7565519,1199,Tennessee Street,,,,,94107,,2025-06-29 00:01:37.779783,2.0,2.881532503638442,9q8yycr7bekt,"37.7565519,-122.3886976"
-122.3889819,37.7570204,1177,Tennessee Street,,,,,94107,,2025-06-29 00:01:38.110120,6.0,1.1617222259634343,9q8yycrnd48x,"37.7570204,-122.3889819"
-122.3889833,37.7570225,1175,Tennessee Street,,,,,94107,,2025-06-29 00:01:38.440457,6.0,2.84247946442817,9q8yycrn9gps,"37.7570225,-122.3889833"
-122.3889766,37.7570246,1169,Tennessee Street,,,,,94107,,2025-06-29 00:01:38.770794,2.0,1.8883493690567448,9q8yycrnd5s8,"37.7570246,-122.3889766"
-122.3889819,37.7570278,1173,Tennessee Street,,,,,94107,,2025-06-29 00:01:39.101131,4.0,1.181171522318991,9q8yycrndh0e,"37.7570278,-122.3889819"
-122.3889779,37.7570267,1171,Tennessee Street,,,,,94107,,2025-06-29 00:01:39.431468,6.0,2.1920878977726934,9q8yycrnd5gt,"37.7570267,-122.3889779"
-122.3888193,37.7567712,1193,Tennessee Street,,,,,94107,,2025-06-29 00:01:39.761806,3.0,2.0928573910798427,9q8yycrjju3c,"37.7567712,-122.3888193"
-122.3889074,37.7575753,1115,Tennessee Street,,,,,94107,,2025-06-29 00:01:40.092143,3.0,2.1039623376008483,9q8yycx1gf0j,"37.7575753,-122.3889074"
-122.3895229,37.7574799,1118,Tennessee Street,,,,,94107,,2025-06-29 00:01:40.422480,5.0,2.4247187532966987,9q8yycw9m2mk,"37.7574799,-122.3895229"
-122.3889074,37.7575753,1113,Tennessee Street,,,,,94107,,2025-06-29 00:01:40.752817,1.0,1.1857225553182684,9q8yycx1gf0j,"37.7575753,-122.3889074"
-122.388901,37.7575068,1117,Tennessee Street,,,,,94107,,2025-06-29 00:01:41.083154,1.0,1.1765979392981556,9q8yycx17vkv,"37.7575068,-122.388901"
-122.3895229,37.7574799,1116,Tennessee Street,,,,,94107,,2025-06-29 00:01:41.413491,2.0,2.3533811719296094,9q8yycw9m2mk,"37.7574799,-122.3895229"
-122.3895292,37.7575484,1112,Tennessee Street,,,,,94107,,2025-06-29 00:01:41.743828,3.0,2.640536843036358,9q8yycw9tm0t,"37.7575484,-122.3895292"
-122.389542,37.7576853,1106,Tennessee Street,,,,,94107,,2025-06-29 00:01:42.074165,6.0,1.1867800128980126,9q8yycwdkyxn,"37.7576853,-122.389542"
-122.3895356,37.7576169,1110,Tennessee Street,,,,,94107,,2025-06-29 00:01:42.404502,3.0,2.5687154198127935,9q8yycwdj1gy,"37.7576169,-122.3895356"
-122.3889658,37.75771,1107,Tennessee Street,,,,,94107,,2025-06-29 00:01:42.734839,6.0,2.0206517669075303,9q8yycx4d7k9,"37.75771,-122.3889658"
-122.389542,37.7576853,1104,Tennessee Street,,,,,94107,,2025-06-29 00:01:43.065177,3.0,2.6123904455170193,9q8yycwdkyxn,"37.7576853,-122.389542"
-122.3889138,37.7576438,1109,Tennessee Street,,,,,94107,,2025-06-29 00:01:43.395514,2.0,2.0951746452091906,9q8yycx45wgq,"37.7576438,-122.3889138"
-122.3889658,37.75771,1105,Tennessee Street,,,,,94107,,2025-06-29 00:01:43.725851,1.0,1.4098259950557595,9q8yycx4d7k9,"37.75771,-122.3889658"
-122.3895356,37.7576169,1108,Tennessee Street,,,,,94107,,2025-06-29 00:01:44.056188,6.0,2.2064437048238066,9q8yycwdj1gy,"37.7576169,-122.3895356"
